quran_3_verse_127_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_127_transliteration_eng	\N
quran_3_verse_128_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_128_tashkeel
quran_3_verse_128_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_128_transliteration_eng	\N
quran_3_verse_129_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_129_tashkeel
quran_3_verse_129_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_129_transliteration_eng	\N
quran_3_verse_130_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_130_tashkeel
quran_3_verse_130_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_130_transliteration_eng	\N
quran_3_verse_131_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_131_tashkeel
quran_3_verse_131_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_131_transliteration_eng	\N
quran_3_verse_132_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_132_tashkeel
quran_3_verse_132_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_132_transliteration_eng	\N
quran_3_verse_133_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_133_tashkeel
quran_3_verse_133_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_133_transliteration_eng	\N
quran_3_verse_134_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_134_tashkeel
quran_3_verse_134_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_134_transliteration_eng	\N
quran_3_verse_135_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_135_tashkeel
quran_3_verse_135_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_135_transliteration_eng	\N
quran_3_verse_136_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_136_tashkeel
quran_3_verse_136_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_136_transliteration_eng	\N
quran_3_verse_137_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_137_tashkeel
quran_3_verse_137_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_137_transliteration_eng	\N
quran_3_verse_138_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_138_tashkeel
quran_3_verse_138_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_138_transliteration_eng	\N
quran_3_verse_139_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_139_tashkeel
quran_3_verse_139_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_139_transliteration_eng	\N
quran_3_verse_140_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_140_tashkeel
quran_3_verse_140_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_140_transliteration_eng	\N
quran_3_verse_141_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_141_tashkeel
quran_3_verse_141_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_141_transliteration_eng	\N
quran_3_verse_142_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_142_tashkeel
quran_3_verse_142_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_142_transliteration_eng	\N
quran_3_verse_143_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_143_tashkeel
quran_3_verse_143_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_143_transliteration_eng	\N
quran_3_verse_144_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_144_tashkeel
quran_3_verse_144_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_144_transliteration_eng	\N
quran_3_verse_145_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_145_tashkeel
quran_3_verse_145_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_145_transliteration_eng	\N
quran_3_verse_146_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_146_tashkeel
quran_3_verse_146_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_146_transliteration_eng	\N
quran_3_verse_147_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_147_tashkeel
quran_3_verse_147_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_147_transliteration_eng	\N
quran_3_verse_148_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_148_tashkeel
quran_3_verse_148_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_148_transliteration_eng	\N
quran_3_verse_149_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_149_tashkeel
quran_3_verse_149_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_149_transliteration_eng	\N
quran_3_verse_150_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_150_tashkeel
quran_3_verse_150_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_150_transliteration_eng	\N
quran_3_verse_151_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_151_tashkeel
quran_3_verse_151_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_151_transliteration_eng	\N
quran_3_verse_152_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_152_tashkeel
quran_3_verse_152_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_152_transliteration_eng	\N
quran_3_verse_153_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_153_tashkeel
quran_3_verse_153_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_153_transliteration_eng	\N
quran_3_verse_154_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_154_tashkeel
quran_3_verse_154_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_154_transliteration_eng	\N
quran_3_verse_155_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_155_tashkeel
quran_3_verse_155_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_155_transliteration_eng	\N
quran_3_verse_156_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_156_tashkeel
quran_3_verse_156_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_156_transliteration_eng	\N
quran_3_verse_157_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_157_tashkeel
quran_3_verse_157_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_157_transliteration_eng	\N
quran_3_verse_158_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_158_tashkeel
quran_3_verse_158_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_158_transliteration_eng	\N
quran_3_verse_159_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_159_tashkeel
quran_3_verse_159_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_159_transliteration_eng	\N
quran_3_verse_160_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_160_tashkeel
quran_3_verse_160_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_160_transliteration_eng	\N
quran_3_verse_161_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_161_tashkeel
quran_3_verse_161_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_161_transliteration_eng	\N
quran_3_verse_162_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_162_tashkeel
quran_3_verse_162_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_162_transliteration_eng	\N
quran_3_verse_163_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_163_tashkeel
quran_3_verse_163_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_163_transliteration_eng	\N
quran_3_verse_164_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_164_tashkeel
quran_3_verse_164_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_164_transliteration_eng	\N
quran_3_verse_165_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_165_tashkeel
quran_3_verse_165_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_165_transliteration_eng	\N
quran_3_verse_166_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_166_tashkeel
quran_3_verse_166_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_166_transliteration_eng	\N
quran_3_verse_167_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_167_tashkeel
quran_3_verse_167_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_167_transliteration_eng	\N
quran_3_verse_168_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_168_tashkeel
quran_3_verse_168_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_168_transliteration_eng	\N
quran_3_verse_169_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_169_tashkeel
quran_3_verse_169_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_169_transliteration_eng	\N
quran_3_verse_170_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_170_tashkeel
quran_3_verse_170_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_170_transliteration_eng	\N
quran_3_verse_171_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_171_tashkeel
quran_3_verse_171_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_171_transliteration_eng	\N
quran_3_verse_172_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_172_tashkeel
quran_3_verse_172_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_172_transliteration_eng	\N
quran_3_verse_173_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_173_tashkeel
quran_3_verse_173_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_173_transliteration_eng	\N
quran_3_verse_174_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_174_tashkeel
quran_3_verse_174_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_174_transliteration_eng	\N
quran_3_verse_175_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_175_tashkeel
quran_3_verse_175_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_175_transliteration_eng	\N
quran_3_verse_176_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_176_tashkeel
quran_3_verse_176_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_176_transliteration_eng	\N
quran_3_verse_177_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_177_tashkeel
quran_3_verse_177_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_177_transliteration_eng	\N
quran_3_verse_178_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_178_tashkeel
quran_3_verse_178_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_178_transliteration_eng	\N
quran_3_verse_179_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_179_tashkeel
quran_3_verse_179_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_179_transliteration_eng	\N
quran_3_verse_180_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_180_tashkeel
quran_3_verse_180_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_180_transliteration_eng	\N
quran_3_verse_181_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_181_tashkeel
quran_3_verse_181_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_181_transliteration_eng	\N
quran_3_verse_182_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_182_tashkeel
quran_3_verse_182_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_182_transliteration_eng	\N
quran_3_verse_183_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_183_tashkeel
quran_3_verse_183_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_183_transliteration_eng	\N
quran_3_verse_184_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_184_tashkeel
quran_3_verse_184_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_184_transliteration_eng	\N
quran_3_verse_185_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_185_tashkeel
quran_3_verse_185_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_185_transliteration_eng	\N
quran_3_verse_186_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_186_tashkeel
quran_3_verse_186_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_186_transliteration_eng	\N
quran_3_verse_187_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_187_tashkeel
quran_3_verse_187_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_187_transliteration_eng	\N
quran_3_verse_188_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_188_tashkeel
quran_3_verse_188_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_188_transliteration_eng	\N
quran_3_verse_189_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_189_tashkeel
quran_3_verse_189_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_189_transliteration_eng	\N
quran_3_verse_190_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_190_tashkeel
quran_3_verse_190_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_190_transliteration_eng	\N
quran_3_verse_191_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_191_tashkeel
quran_3_verse_191_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_191_transliteration_eng	\N
quran_3_verse_192_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_192_tashkeel
quran_3_verse_192_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_192_transliteration_eng	\N
quran_3_verse_193_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_193_tashkeel
quran_3_verse_193_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_193_transliteration_eng	\N
quran_3_verse_194_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_194_tashkeel
quran_3_verse_194_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_194_transliteration_eng	\N
quran_3_verse_195_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_195_tashkeel
quran_3_verse_195_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_195_transliteration_eng	\N
quran_3_verse_196_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_196_tashkeel
quran_3_verse_196_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_196_transliteration_eng	\N
quran_3_verse_197_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_197_tashkeel
quran_3_verse_197_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_197_transliteration_eng	\N
quran_3_verse_198_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_198_tashkeel
quran_3_verse_198_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_198_transliteration_eng	\N
quran_3_verse_199_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_199_tashkeel
quran_3_verse_199_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_199_transliteration_eng	\N
quran_3_verse_200_tashkeel_official	\N	\N	OFFICIAL	\N	quran_3_verse_200_tashkeel
quran_3_verse_200_transliteration_eng_official	\N	\N	OFFICIAL	quran_3_verse_200_transliteration_eng	\N
quran_4_verse_1_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_1_tashkeel
quran_4_verse_1_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_1_transliteration_eng	\N
quran_4_verse_2_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_2_tashkeel
quran_4_verse_2_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_2_transliteration_eng	\N
quran_4_verse_3_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_3_tashkeel
quran_4_verse_3_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_3_transliteration_eng	\N
quran_4_verse_4_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_4_tashkeel
quran_4_verse_4_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_4_transliteration_eng	\N
quran_4_verse_5_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_5_tashkeel
quran_4_verse_5_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_5_transliteration_eng	\N
quran_4_verse_6_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_6_tashkeel
quran_4_verse_6_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_6_transliteration_eng	\N
quran_4_verse_7_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_7_tashkeel
quran_4_verse_7_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_7_transliteration_eng	\N
quran_4_verse_8_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_8_tashkeel
quran_4_verse_8_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_8_transliteration_eng	\N
quran_4_verse_9_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_9_tashkeel
quran_4_verse_9_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_9_transliteration_eng	\N
quran_4_verse_10_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_10_tashkeel
quran_4_verse_10_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_10_transliteration_eng	\N
quran_4_verse_11_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_11_tashkeel
quran_4_verse_11_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_11_transliteration_eng	\N
quran_4_verse_12_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_12_tashkeel
quran_4_verse_12_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_12_transliteration_eng	\N
quran_4_verse_13_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_13_tashkeel
quran_4_verse_13_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_13_transliteration_eng	\N
quran_4_verse_14_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_14_tashkeel
quran_4_verse_14_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_14_transliteration_eng	\N
quran_4_verse_15_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_15_tashkeel
quran_4_verse_15_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_15_transliteration_eng	\N
quran_4_verse_16_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_16_tashkeel
quran_4_verse_16_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_16_transliteration_eng	\N
quran_4_verse_17_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_17_tashkeel
quran_4_verse_17_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_17_transliteration_eng	\N
quran_4_verse_18_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_18_tashkeel
quran_4_verse_18_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_18_transliteration_eng	\N
quran_4_verse_19_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_19_tashkeel
quran_4_verse_19_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_19_transliteration_eng	\N
quran_4_verse_20_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_20_tashkeel
quran_4_verse_20_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_20_transliteration_eng	\N
quran_4_verse_21_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_21_tashkeel
quran_4_verse_21_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_21_transliteration_eng	\N
quran_4_verse_22_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_22_tashkeel
quran_4_verse_22_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_22_transliteration_eng	\N
quran_4_verse_23_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_23_tashkeel
quran_4_verse_23_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_23_transliteration_eng	\N
quran_4_verse_24_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_24_tashkeel
quran_4_verse_24_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_24_transliteration_eng	\N
quran_4_verse_25_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_25_tashkeel
quran_4_verse_25_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_25_transliteration_eng	\N
quran_4_verse_26_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_26_tashkeel
quran_4_verse_26_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_26_transliteration_eng	\N
quran_4_verse_27_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_27_tashkeel
quran_4_verse_27_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_27_transliteration_eng	\N
quran_4_verse_28_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_28_tashkeel
quran_4_verse_28_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_28_transliteration_eng	\N
quran_4_verse_29_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_29_tashkeel
quran_4_verse_29_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_29_transliteration_eng	\N
quran_4_verse_30_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_30_tashkeel
quran_4_verse_30_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_30_transliteration_eng	\N
quran_4_verse_31_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_31_tashkeel
quran_4_verse_31_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_31_transliteration_eng	\N
quran_4_verse_32_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_32_tashkeel
quran_4_verse_32_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_32_transliteration_eng	\N
quran_4_verse_33_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_33_tashkeel
quran_4_verse_33_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_33_transliteration_eng	\N
quran_4_verse_34_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_34_tashkeel
quran_4_verse_34_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_34_transliteration_eng	\N
quran_4_verse_35_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_35_tashkeel
quran_4_verse_35_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_35_transliteration_eng	\N
quran_4_verse_36_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_36_tashkeel
quran_4_verse_36_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_36_transliteration_eng	\N
quran_4_verse_37_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_37_tashkeel
quran_4_verse_37_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_37_transliteration_eng	\N
quran_4_verse_38_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_38_tashkeel
quran_4_verse_38_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_38_transliteration_eng	\N
quran_4_verse_39_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_39_tashkeel
quran_4_verse_39_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_39_transliteration_eng	\N
quran_4_verse_40_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_40_tashkeel
quran_4_verse_40_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_40_transliteration_eng	\N
quran_4_verse_41_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_41_tashkeel
quran_4_verse_41_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_41_transliteration_eng	\N
quran_4_verse_42_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_42_tashkeel
quran_4_verse_42_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_42_transliteration_eng	\N
quran_4_verse_43_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_43_tashkeel
quran_4_verse_43_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_43_transliteration_eng	\N
quran_4_verse_44_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_44_tashkeel
quran_4_verse_44_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_44_transliteration_eng	\N
quran_4_verse_45_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_45_tashkeel
quran_4_verse_45_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_45_transliteration_eng	\N
quran_4_verse_46_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_46_tashkeel
quran_4_verse_46_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_46_transliteration_eng	\N
quran_4_verse_47_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_47_tashkeel
quran_4_verse_47_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_47_transliteration_eng	\N
quran_4_verse_48_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_48_tashkeel
quran_4_verse_48_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_48_transliteration_eng	\N
quran_4_verse_49_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_49_tashkeel
quran_4_verse_49_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_49_transliteration_eng	\N
quran_4_verse_50_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_50_tashkeel
quran_4_verse_50_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_50_transliteration_eng	\N
quran_4_verse_51_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_51_tashkeel
quran_4_verse_51_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_51_transliteration_eng	\N
quran_4_verse_52_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_52_tashkeel
quran_4_verse_52_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_52_transliteration_eng	\N
quran_4_verse_53_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_53_tashkeel
quran_4_verse_53_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_53_transliteration_eng	\N
quran_4_verse_54_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_54_tashkeel
quran_4_verse_54_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_54_transliteration_eng	\N
quran_4_verse_55_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_55_tashkeel
quran_4_verse_55_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_55_transliteration_eng	\N
quran_4_verse_56_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_56_tashkeel
quran_4_verse_56_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_56_transliteration_eng	\N
quran_4_verse_57_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_57_tashkeel
quran_4_verse_57_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_57_transliteration_eng	\N
quran_4_verse_58_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_58_tashkeel
quran_4_verse_58_transliteration_eng_official	\N	\N	OFFICIAL	quran_4_verse_58_transliteration_eng	\N
quran_4_verse_59_tashkeel_official	\N	\N	OFFICIAL	\N	quran_4_verse_59_tashkeel
